Name,Start Time(ns),Duration(ns),GridX,GridY,GridZ,BlockX,BlockY,BlockZ,Registers/Thread,Static Shared Memory,Dynamic Shared Memory,Shared Memory Efficiency(%),Global Memory Store Efficiency(%),Global Memory Load Efficiency(%),Device Memory Write Throughput(bytes/sec),Device Memory Read Throughput(bytes/sec),Global Load Throughput(bytes/sec),Global Store Throughput(bytes/sec),Warp Execution Efficiency(%),Local Memory Overhead(%),L2 Throughput (Texture Reads)(bytes/sec),L2 Throughput (L1 Reads)(bytes/sec),Issue Slot Utilization(%),Global Load Transactions,Global Store Transactions,System Memory Read Transactions,System Memory Write Transactions,Local Load Transactions,Local Store Transactions,Shared Load Transactions,Shared Store Transactions,Shared Memory Load Throughput(bytes/sec),Control-Flow Instructions,Local Memory Store Throughput(bytes/sec),Bit-Convert Instructions,Misc Instructions,Local Memory Load Throughput(bytes/sec),Load/Store Instructions,L2 Write Transactions,FP Instructions(Single),L2 Read Transactions,Device Memory Write Transactions,Integer Instructions,Device Memory Read Transactions,FP Instructions(Double),Texture Cache Transactions,Issued Control-Flow Instructions,Warp Non-Predicated Execution Efficiency(%),System Memory Write Throughput(bytes/sec),System Memory Read Throughput(bytes/sec),L2 Throughput (Writes)(bytes/sec),L2 Throughput (Reads)(bytes/sec),Shared Memory Store Throughput(bytes/sec),L2 Throughput (L1 Writes)(bytes/sec),Floating Point Operations(Double Precision Add),L2 Transactions (Atomic requests),Floating Point Operation(Single Precision Mul),L2 Write Transactions (L1 write requests),L2 Transactions (Texture Reads),Floating Point Operations(Single Precision FMA),Atomic Throughput(bytes/sec),L2 Read Transactions (L1 read requests),Floating Point Operations(Single Precision Add),Issued Load/Store Instructions,Issue Stall Reasons (Texture)(%),Issue Stall Reasons (Synchronization)(%),Issue Stall Reasons (Execution Dependency)(%),Issue Stall Reasons (Data Request)(%),Floating Point Operations(Single Precision Special),Issue Stall Reasons (Instructions Fetch)(%),Floating Point Operations(Double Precision Mul),Floating Point Operations(Double Precision FMA),L2 Throughput (Atomic requests)(bytes/sec),Instructions Executed,Instructions Issued,Atomic Transactions,Control-Flow Function Unit Utilization,Inter-Thread Instructions,Texture Function Unit Utilization,L2 Non-Coherent Read Transactions,Issue Slots,L2 Throughput (Non-Coherent Reads)(bytes/sec),L2 Cache Utilization,Texture Cache Utilization,Issue Stall Reasons (Other)(%),L1/Shared Memory Utilization,Load/Store Function Unit Utilization,Arithmetic Function Unit Utilization,Device Memory Utilization,System Memory Utilization,ECC Transactions,Issue Stall Reasons (Pipe Busy)(%),ECC Throughput(bytes/sec),Issue Stall Reasons (Immediate constant)(%),Issue Stall Reasons (Memory Throttle)(%),Issue Stall Reasons (Not Selected)(%),Achieved Occupancy,Texture Cache Throughput(bytes/sec)
"needle_cuda_shared_1(int*, int*, int, int, int, int)",47968449863,22579,99,1,1,16,1,1,26,2180,0,6.989,69.565,54.735,7005447539,14376544576,9260286106,6454138801,50,0,0,9260286106,9.322,3465,1683,0,9,0,0,29799,10593,337860135524,7920,0,1584,77715,0,234630,4717,0,6620,4943,377190,10144,0,0,6930,36.899,12755215,0,6685149918,9382169272,120103104654,6454138801,0,0,0,4554,0,0,0,6534,0,50631,0,6.426,44.163,16.53,0,2.039,0,0,0,59202,97709,0,Low (1),0,Idle,0,81832,0,Low (1),Idle,0.214,Low (2),Low (3),Low (1),Low (1),Low (1),5221,0.655,7399441959,2.803,26.805,0.365,0.102,0
"needle_cuda_shared_1(int*, int*, int, int, int, int)",48380939495,23675,100,1,1,16,1,1,26,2180,0,6.989,69.565,54.735,7404266103,15692502639,8920802534,6217529039,50,0,0,8920802534,9.472,4900,3000,0,1,0,0,30100,10700,325474128827,8000,0,1600,78500,0,237000,4790,0,7081,5478,381000,11610,0,0,7000,36.899,1351636,0,6474340021,9570939809,115700105596,6217529039,0,0,0,4600,0,0,0,6600,0,55787,0,5.892,41.899,15.188,0,3.993,0,0,0,59800,104461,0,Low (1),0,Idle,0,87414,0,Low (1),Idle,0.19,Low (2),Low (3),Low (1),Low (1),Low (1),7060,0.657,9542555438,2.556,29.269,0.358,0.102,0
"needle_cuda_shared_1(int*, int*, int, int, int, int)",48793147911,22669,101,1,1,16,1,1,26,2180,0,6.989,69.565,54.735,7132912788,14522740306,9409854867,6558383695,50,0,0,9409854867,9.771,3535,1717,0,1,0,0,30401,10807,343317129119,8080,0,1616,79285,0,239370,4825,0,7292,5053,384810,10288,0,0,7070,36.899,1411619,0,6811063566,10293528607,122042966165,6558383695,0,0,0,4646,0,0,0,6666,0,51882,0,6.348,43.538,17.699,0,2.025,0,0,0,60398,99354,0,Low (1),0,Idle,0,83314,0,Low (1),Idle,0.217,Low (2),Low (3),Low (1),Low (1),Low (1),5245,0.686,7403943711,2.748,26.386,0.353,0.103,0
"needle_cuda_shared_1(int*, int*, int, int, int, int)",49205736039,23728,102,1,1,16,1,1,26,2180,0,6.989,69.565,54.735,7320296695,15843560350,9078894133,6327714093,50,0,0,9078894133,9.906,4998,3060,0,9,0,0,30702,10914,331242076871,8160,0,1632,80070,0,241740,4910,0,7538,5428,388620,11748,0,0,7140,36.899,12137559,0,6621712744,10165879973,117750505731,6327714093,0,0,0,4692,0,0,0,6732,0,56843,0,6.054,43.034,14.508,0,1.88,0,0,0,60996,106460,0,Low (1),0,Idle,0,89122,0,Low (1),Idle,0.202,Low (2),Low (3),Low (1),Low (1),Low (1),6898,0.759,9302764666,2.957,30.209,0.398,0.104,0
"needle_cuda_shared_1(int*, int*, int, int, int, int)",49618783175,22575,103,1,1,16,1,1,26,2180,0,6.989,69.565,54.735,7402170542,14985780730,9636146179,6716101882,50,0,0,9636146179,9.903,3605,1751,0,5,0,0,31003,11021,351573333333,8240,0,1648,80855,0,244110,4972,0,7071,5222,392430,10572,0,0,7210,36.899,7087486,0,7047796234,10023122923,124977895902,6716101882,0,0,0,4738,0,0,0,6798,0,52944,0,6.324,43.565,17.858,0,2.019,0,0,0,61594,101078,0,Low (1),0,Idle,0,84829,0,Low (1),Idle,0.219,Low (2),Low (3),Low (1),Low (1),Low (1),5471,0.671,7755127353,2.709,26.282,0.352,0.105,0
"needle_cuda_shared_1(int*, int*, int, int, int, int)",50031854215,23804,104,1,1,16,1,1,26,2180,0,6.989,69.565,54.735,8349521088,16267518064,9227356746,6431188035,50,0,0,9227356746,10.1,5096,3120,0,5,0,0,31304,11128,336658712821,8320,0,1664,81640,0,246480,5029,0,6986,6211,396240,12101,0,0,7280,36.899,6721559,0,6760544446,9391362796,119676020836,6431188035,0,0,0,4784,0,0,0,6864,0,58005,0,6.018,42.916,15.286,0,1.879,0,0,0,62192,108466,0,Low (1),0,Idle,0,90816,0,Low (1),Idle,0.192,Low (2),Low (3),Low (1),Low (1),Low (1),7784,0.72,10464123676,2.59,30.009,0.389,0.106,0
"needle_cuda_shared_1(int*, int*, int, int, int, int)",50443744423,22730,105,1,1,16,1,1,26,2180,0,6.989,69.565,54.735,7450241970,15100395952,9756269247,6799824021,50,0,0,9756269247,10.03,3675,1785,0,1,0,0,31605,11235,355956005279,8400,0,1680,82425,0,248850,5028,0,7560,5292,400050,10726,0,0,7350,36.899,1407831,0,7078574571,10643202815,126535855697,6799824021,0,0,0,4830,0,0,0,6930,0,53913,0,6.323,43.401,17.904,0,2.022,0,0,0,62790,103124,0,Low (1),0,Idle,0,86514,0,Low (1),Idle,0.212,Low (2),Low (3),Low (1),Low (1),Low (1),5492,0.742,7731808183,2.711,26.311,0.373,0.107,0
"needle_cuda_shared_1(int*, int*, int, int, int, int)",50855513767,23810,106,1,1,16,1,1,26,2180,0,6.989,69.565,54.735,7717093658,16474422511,9402435951,6553212935,50,0,0,9402435951,10.204,5194,3180,0,1,0,0,31906,11342,343046451070,8480,0,1696,83210,0,251220,5127,0,7268,5742,403860,12258,0,0,7420,36.899,1343973,0,6890550188,9767996640,121946745065,6553212935,0,0,0,4876,0,0,0,6996,0,59050,0,6.008,42.962,15.056,0,1.89,0,0,0,63388,110614,0,Low (1),0,Idle,0,92590,0,Low (1),Idle,0.2,Low (2),Low (3),Low (1),Low (1),Low (1),7277,0.771,9780092398,2.583,30.114,0.416,0.108,0
"needle_cuda_shared_1(int*, int*, int, int, int, int)",51268535591,22667,107,1,1,16,1,1,26,2180,0,6.989,69.565,54.735,7646005205,15601182335,9969735739,6948603697,50,0,0,9969735739,10.341,3745,1819,0,9,0,0,32207,11449,363744297877,8560,0,1712,83995,0,253590,5136,0,7331,5416,407670,11051,0,0,7489,36.899,12705695,0,7250716901,10349494860,129304451405,6948603697,0,0,0,4922,0,0,0,7062,0,54805,0,6.325,43.403,17.759,0,2.01,0,0,0,63986,105273,0,Low (1),0,Idle,0,88289,0,Low (1),Idle,0.225,Low (2),Low (3),Low (1),Low (1),Low (1),5710,0.752,8061057925,2.717,26.442,0.368,0.109,0
"needle_cuda_shared_1(int*, int*, int, int, int, int)",51677476199,23778,108,1,1,16,1,1,26,2180,0,6.989,69.565,54.735,8137942636,16978383379,9592732778,6685844057,50,0,0,9592732778,10.491,5292,3240,0,9,0,0,32508,11556,349989401968,8640,0,1728,84780,0,255960,5220,0,7633,6047,411480,12616,0,0,7560,36.899,12112036,0,7024981074,10272352594,124414837244,6685844057,0,0,0,4968,0,0,0,7128,0,60145,0,5.968,42.433,15.677,0,1.865,0,0,0,64584,112767,0,Low (1),0,Idle,0,94392,0,Low (1),Idle,0.207,Low (2),Low (3),Low (1),Low (1),Low (1),7749,0.752,10428463285,2.912,29.776,0.41,0.111,0
"needle_cuda_shared_1(int*, int*, int, int, int, int)",52090715111,22765,109,1,1,16,1,1,26,2180,0,6.989,69.565,54.735,7788798594,15923391170,10112365473,7048012299,50,0,0,10112365473,10.476,3815,1853,0,5,0,0,32809,11663,368948122117,8720,0,1744,85565,0,258330,5242,0,7637,5541,415290,11328,0,0,7630,36.899,7028332,0,7368504282,10735075774,131154315835,7048012299,0,0,0,5014,0,0,0,7194,0,55941,0,6.309,43.502,17.775,0,2.012,0,0,0,65182,107283,0,Low (1),0,Idle,0,89969,0,Low (1),Idle,0.221,Low (2),Low (3),Low (1),Low (1),Low (1),5918,0.737,8318734900,2.68,26.354,0.411,0.111,0
"needle_cuda_shared_1(int*, int*, int, int, int, int)",52506008679,23870,110,1,1,16,1,1,26,2180,0,6.989,69.565,54.735,8020779220,17067113531,9732718894,6783410138,50,0,0,9732718894,10.651,5390,3300,0,5,0,0,33110,11770,355096774193,8800,0,1760,86350,0,260700,5337,0,7703,5983,419100,12731,0,0,7700,36.899,6702974,0,7154754922,10326602429,126230414746,6783410138,0,0,0,5060,0,0,0,7260,0,61227,0,5.959,42.31,16.251,0,1.856,0,0,0,65780,114669,0,Low (1),0,Idle,0,96010,0,Low (1),Idle,0.196,Low (2),Low (3),Low (1),Low (1),Low (1),7567,0.789,10144281524,2.499,29.736,0.403,0.112,0
"needle_cuda_shared_1(int*, int*, int, int, int, int)",52913258535,22764,111,1,1,16,1,1,26,2180,0,6.989,69.565,54.735,8001405728,16203830609,10298365840,7177648919,50,0,0,10298365840,10.629,3885,1887,0,5,0,0,33411,11877,375734317343,8880,0,1776,87135,0,263070,5365,0,7817,5692,422910,11527,0,0,7770,36.899,7028641,0,7541732560,10988578457,133566684238,7177648919,0,0,0,5106,0,0,0,7326,0,56871,0,6.297,43.44,16.89,0,2.021,0,0,0,66378,109203,0,Low (1),0,Idle,0,91567,0,Low (1),Idle,0.215,Low (2),Low (3),Low (1),Low (1),Low (1),6001,0.767,8435775786,3.559,26.398,0.412,0.114,0
"needle_cuda_shared_1(int*, int*, int, int, int, int)",53330085767,23857,112,1,1,16,1,1,26,2180,0,6.989,69.565,54.735,9056629081,17529781615,9915077335,6910508446,50,0,0,9915077335,10.793,5488,3360,0,9,0,0,33712,11984,361750094311,8960,0,1792,87920,0,265440,5448,0,7658,6752,426720,13069,0,0,7840,36.899,12071928,0,7307540763,10271869891,128595548476,6910508446,0,0,0,5152,0,0,0,7392,0,62336,0,5.939,42.368,16.16,0,1.87,0,0,0,66976,116956,0,Low (1),0,Idle,0,97894,0,Low (1),Idle,0.2,Low (2),Low (3),Low (1),Low (1),Low (1),8485,0.759,11381145994,2.504,29.786,0.414,0.114,0
"needle_cuda_shared_1(int*, int*, int, int, int, int)",53742473287,22722,113,1,1,16,1,1,26,2180,0,6.989,69.565,54.735,8119003608,16335181762,10503300765,7320482351,50,0,0,10503300765,10.862,3955,1921,0,5,0,0,34013,12091,383211337030,9040,0,1808,88705,0,267810,5451,0,7726,5765,430530,11599,0,0,7910,36.899,7041633,0,7676789015,10880732329,136224628113,7320482351,0,0,0,5198,0,0,0,7458,0,57826,0,6.332,43.638,17.441,0,2.005,0,0,0,67574,110983,0,Low (1),0,Idle,0,93118,0,Low (1),Idle,0.235,Low (2),Low (3),Low (1),Low (1),Low (1),6005,0.716,8457002024,2.661,26.556,0.416,0.115,0
"needle_cuda_shared_1(int*, int*, int, int, int, int)",54154579463,23896,114,1,1,16,1,1,26,2180,0,6.989,69.565,54.735,8370940743,17937730164,10075661198,7022430532,50,0,0,10075661198,10.587,5586,3420,0,5,0,0,34314,12198,367608972212,9120,0,1824,89490,0,270180,5534,0,7644,6251,434340,13395,0,0,7980,36.899,6695681,0,7410780046,10236357549,130678272514,7022430532,0,0,0,5244,0,0,0,7524,0,63555,0,5.849,41.875,15.631,0,3.386,0,0,0,68172,118949,0,Low (1),0,Idle,0,99590,0,Low (1),Idle,0.207,Low (2),Low (3),Low (1),Low (1),Low (1),8080,0.772,10820220957,2.45,29.403,0.427,0.116,0
"needle_cuda_shared_1(int*, int*, int, int, int, int)",54565289383,22743,115,1,1,16,1,1,26,2180,0,6.989,69.565,54.735,8267686760,16761904761,10679329903,7443169326,50,0,0,10679329903,10.99,4025,1955,0,1,0,0,34615,12305,389633733456,9200,0,1840,90275,0,272550,5537,0,7862,5876,438150,11913,0,0,8050,36.899,1407026,0,7790704832,11062041067,138507672690,7443169326,0,0,0,5290,0,0,0,7590,0,59023,0,6.126,42.36,17.33,0,4.447,0,0,0,68770,113082,0,Low (1),0,Idle,0,94817,0,Low (1),Idle,0.223,Low (2),Low (3),Low (1),Low (1),Low (1),6223,0.758,8755924899,2.585,25.763,0.408,0.117,0
"needle_cuda_shared_1(int*, int*, int, int, int, int)",54977105191,23917,116,1,1,16,1,1,26,2180,0,6.989,69.565,54.735,8806455659,18293933185,10243425178,7139356942,50,0,0,10243425178,10.908,5684,3480,0,9,0,0,34916,12412,373729815612,9280,0,1856,91060,0,274920,5636,0,7749,6582,441960,13673,0,0,8120,36.899,12041644,0,7540745076,10367855500,132854120500,7139356942,0,0,0,5336,0,0,0,7656,0,64635,0,5.95,42.371,15.849,0,1.87,0,0,0,69368,120966,0,Low (1),0,Idle,0,101321,0,Low (1),Idle,0.204,Low (2),Low (3),Low (1),Low (1),Low (1),8392,0.821,11228164067,2.475,30.029,0.432,0.119,0
"needle_cuda_shared_1(int*, int*, int, int, int, int)",55389889095,22873,117,1,1,16,1,1,26,2180,0,6.989,69.565,54.735,8409565863,16985616228,10803305207,7529576356,50,0,0,10803305207,11.101,4095,1989,0,9,0,0,35217,12519,394156953613,9360,0,1872,91845,0,277290,5647,0,7997,6011,445770,12141,0,0,8190,36.899,12591264,0,7900319153,11188038298,140115594806,7529576356,0,0,0,5382,0,0,0,7722,0,60009,0,6.203,42.667,16.537,0,4.285,0,0,0,69966,114918,0,Low (1),0,Idle,0,96418,0,Low (1),Idle,0.225,Low (2),Low (3),Low (1),Low (1),Low (1),6330,0.831,8855856249,2.582,26.231,0.439,0.119,0
"needle_cuda_shared_1(int*, int*, int, int, int, int)",55807499815,23903,118,1,1,16,1,1,26,2180,0,6.989,69.565,54.735,8697820357,18371585156,10426138978,7266702924,50,0,0,10426138978,11.283,5782,3540,0,9,0,0,35518,12626,380396100907,9440,0,1888,92630,0,279660,5749,0,8056,6497,449580,13723,0,0,8260,36.899,12048696,0,7696439777,10784922394,135223863113,7266702924,0,0,0,5428,0,0,0,7788,0,65730,0,5.927,42.432,15.839,0,1.869,0,0,0,70564,123117,0,Low (1),0,Idle,0,103033,0,Low (1),Idle,0.21,Low (2),Low (3),Low (1),Low (1),Low (1),8133,0.882,10888005689,2.46,29.942,0.438,0.12,0
"needle_cuda_shared_1(int*, int*, int, int, int, int)",56220781447,22772,119,1,1,16,1,1,26,2180,0,6.989,69.565,54.735,8684349200,17319515194,11036711751,7692253644,50,0,0,11036711751,11.354,4165,2023,0,9,0,0,35819,12733,402672756016,9520,0,1904,93415,0,282030,5766,0,8300,6180,453390,12325,0,0,8330,36.899,12647110,0,8102582118,11663446337,143142806955,7692253644,0,0,0,5474,0,0,0,7854,0,60860,0,6.132,42.345,17.28,0,4.214,0,0,0,71162,116754,0,Low (1),0,Idle,0,97980,0,Low (1),Idle,0.236,Low (2),Low (3),Low (1),Low (1),Low (1),6403,0.836,8997716493,2.54,25.987,0.43,0.122,0
"needle_cuda_shared_1(int*, int*, int, int, int, int)",56630400839,24066,120,1,1,16,1,1,26,2180,0,6.989,69.565,54.735,9699991689,18688606332,10531039640,7339815507,50,0,0,10531039640,11.308,5880,3600,0,5,0,0,36120,12840,384223385689,9600,0,1920,94200,0,284400,5864,0,8183,7295,457200,14055,0,0,8400,36.899,6648383,0,7797224299,10880744618,136584392919,7339815507,0,0,0,5520,0,0,0,7920,0,66852,0,5.849,41.888,16.215,0,1.842,0,0,0,71760,125167,0,Low (1),0,Idle,0,104773,0,Low (1),Idle,0.217,Low (2),Low (3),Low (1),Low (1),Low (1),9093,0.857,12090750436,3.203,29.465,0.464,0.123,0
"needle_cuda_shared_1(int*, int*, int, int, int, int)",57044660615,23214,121,1,1,16,1,1,26,2180,0,6.989,69.565,54.735,8564486947,17213061083,11008529335,7672611355,50,0,0,11008529335,11.587,4235,2057,0,1,0,0,36421,12947,401644524855,9680,0,1936,94985,0,286770,5852,0,8254,6213,461010,12487,0,0,8470,36.899,1378478,0,8066856207,11377961574,142777289566,7672611355,0,0,0,5566,0,0,0,7986,0,61869,0,6.267,43.29,17.62,0,2.009,0,0,0,72358,118826,0,Low (1),0,Idle,0,99713,0,Low (1),Idle,0.223,Low (2),Low (3),Low (1),Low (1),Low (1),6440,0.89,8877401568,2.605,26.629,0.466,0.123,0
"needle_cuda_shared_1(int*, int*, int, int, int, int)",57457742695,24373,122,1,1,16,1,1,26,2180,0,6.989,69.565,54.735,8867517334,18715792064,10571698190,7368153284,50,0,0,10571698190,11.424,5978,3660,0,1,0,0,36722,13054,385706806712,9760,0,1952,95770,0,289140,5967,0,8501,6754,464820,14255,0,0,8536,36.899,1312928,0,7834242809,11161202970,137111721987,7368153284,0,0,0,5612,0,0,0,8052,0,67877,0,5.796,41.476,15.285,0,3.304,0,0,0,72956,127093,0,Low (1),0,Idle,0,106434,0,Low (1),Idle,0.217,Low (2),Low (3),Low (1),Low (1),Low (1),8559,0.966,11237352808,3.188,29.285,0.482,0.124,0
"needle_cuda_shared_1(int*, int*, int, int, int, int)",57870189095,23182,123,1,1,16,1,1,26,2180,0,6.989,69.565,54.735,8805452506,17706151324,11205935639,7810197567,50,0,0,11205935639,11.339,4305,2091,0,1,0,0,37023,13161,408846863946,9840,0,1968,96555,0,291510,5977,0,8383,6379,468630,12827,0,0,8607,36.899,1380381,0,8250539211,11571736692,145337589509,7810197567,0,0,0,5658,0,0,0,8118,0,62933,0,6.286,43.424,17.219,0,2.028,0,0,0,73554,120716,0,Low (1),0,Idle,0,101340,0,Low (1),Idle,0.244,Low (2),Low (3),Low (1),Low (1),Low (1),6779,0.984,9357605038,2.597,26.717,0.501,0.125,0
"needle_cuda_shared_1(int*, int*, int, int, int, int)",58279249831,24420,124,1,1,16,1,1,26,2180,0,6.989,69.565,54.735,9378542178,18952334152,10724324324,7474529074,50,0,0,10724324324,11.36,6076,3720,0,5,0,0,37324,13268,391275348075,9920,0,1984,97340,0,293880,6082,0,8449,7157,472440,14463,0,0,8675,36.899,6552006,0,7969860769,11071580671,139091236691,7474529074,0,0,0,5704,0,0,0,8184,0,69061,0,5.903,42.162,15.964,0,1.877,0,0,0,74152,128968,0,Low (1),0,Idle,0,108121,0,Low (1),Idle,0.213,Low (2),Mid (4),Low (1),Low (1),Low (1),9081,0.923,11899754299,2.433,29.997,0.528,0.126,0
"needle_cuda_shared_1(int*, int*, int, int, int, int)",58690002695,23240,125,1,1,16,1,1,26,2180,0,6.989,69.565,54.735,8912908777,17619277108,11359724612,7917383820,50,0,0,11359724612,11.542,4375,2125,0,5,0,0,37625,13375,414457831325,10000,0,2000,98125,0,296250,6074,0,8538,6473,476250,12796,0,0,8746,36.899,6884681,0,8363511187,11756282271,147332185886,7917383820,0,0,0,5750,0,0,0,8250,0,63862,0,6.26,43.085,17.705,0,2.029,0,0,0,74750,122739,0,Low (1),0,Idle,0,103012,0,Low (1),Idle,0.238,Low (2),Low (3),Low (1),Low (1),Low (1),6753,1.007,9298450946,2.547,26.605,0.523,0.127,0
"needle_cuda_shared_1(int*, int*, int, int, int, int)",59098671751,24368,126,1,1,16,1,1,26,2180,0,6.989,69.565,54.735,9227839789,19009848982,10920551543,7611293499,50,0,0,10920551543,11.589,6174,3780,0,5,0,0,37926,13482,398434668417,10080,0,2016,98910,0,298620,6180,0,8409,7027,480060,14476,0,0,8816,36.899,6565988,0,8115561391,11042678923,141636244254,7611293499,0,0,0,5796,0,0,0,8316,0,70047,0,5.966,42.506,15.138,0,1.873,0,0,0,75348,131095,0,Low (1),0,Idle,0,109868,0,Low (1),Idle,0.22,Low (2),Mid (4),Low (1),Low (1),Low (1),8824,1.066,11587655942,2.42,30.233,0.577,0.128,0
"needle_cuda_shared_1(int*, int*, int, int, int, int)",59524260807,23233,127,1,1,16,1,1,26,2180,0,6.989,69.565,54.735,9116687470,17792622562,11544957603,8046485602,50,0,0,11544957603,12.023,4445,2159,0,5,0,0,38227,13589,421216028924,10160,0,2032,99695,0,300990,6192,0,8833,6619,483870,12918,0,0,8882,36.899,6886755,0,8528558515,12166142986,149734601644,8046485602,0,0,0,5842,0,0,0,8382,0,64802,0,6.216,42.698,18.223,0,2.009,0,0,0,75946,124630,0,Low (1),0,Idle,0,104593,0,Low (1),Idle,0.25,Low (2),Low (3),Low (1),Low (1),Low (1),6830,1.018,9407308569,2.527,26.507,0.551,0.128,0
"needle_cuda_shared_1(int*, int*, int, int, int, int)",59938507175,24535,128,1,1,16,1,1,26,2180,0,6.989,69.565,54.735,10303647850,19250866109,11018381903,7679478296,50,0,0,11018381903,11.972,6272,3840,0,1,0,0,38528,13696,402003994293,10240,0,2048,100480,0,303360,6323,0,8722,7900,487680,14760,0,0,8958,36.899,1304259,0,8246831057,11375748930,142905074383,7679478296,0,0,0,5888,0,0,0,8448,0,71047,0,5.812,41.439,17.085,0,1.847,0,0,0,76544,132918,0,Low (1),0,Idle,0,111491,0,Low (1),Idle,0.221,Low (2),Mid (4),Low (1),Low (2),Low (1),9700,1.07,12651314448,2.365,29.593,0.568,0.129,0
